Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Elancer Name
Renters,95112,Kole,Lambert,12/1/1988,f,524 S 9th St,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-9660,joshua@zoho.com,N,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95129,Matthew,Newman,3/3/1988,m,355 Kiely Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,luke@263.com,N,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95014,Max,Shelton,5/6/1989,f,20800 Homestead Rd,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 441-7600,clare.curtis@gmail.com,N,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,53910703,-1,$146.48,Chiu Ling Lin,"1340 S De Anza Blvd Ste 203
San Jose, CA 95129-4644
(408) 657-3919",Gita
Renters,95051,Lea,Gray,5/6/1989,f,101 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-0333,abigail@foxmail.com,N,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,80385701,-1,$141.99,Sammy Lee,"3575 Stevens Creek Blvd Ste J
San Jose, CA 95117-1046
(408) 247-8800",Gita
Renters,94086,Delilah,Buchanan,3/3/1988,f,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 225-8648,abigail@foxmail.com,N,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,67759265,-1,$139.14,Jyotisen Mody,"1613 S Main St Ste 108
Milpitas, CA 95035-6295
(408) 726-5197",Gita
Renters,95035,August,Lara,4/5/1990,m,755 E Capitol Ave,Milpitas,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 570-5010,luke@263.com,N,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95126,Everett,Richardson,11/18/1989,f,1201 Parkmoor Ave,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 373-1025,clare.curtis@gmail.com,N,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,28686431,-1,$181.67,James Melin,"2130 The Alameda Ste 150
San Jose, CA 95126-1153
(408) 985-0500",Gita
Renters,94040,Jasper,Woods,11/12/1990,f,1200 Dale Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 544-1400,luke@263.com,N,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95020,Zachery,Vega,11/12/1990,f,500 Ioof Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 894-6343,clare.curtis@gmail.com,N,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,52879774,-1,$278.29,Molly Brooks,"909 E Lake Ave
Watsonville, CA 95076-3403
(831) 728-2220",Gita
Renters,95050,Eleanor,Wall,7/31/1988,m,2200 Monroe St,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 585-1628,abigail@foxmail.com,N,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,46359343,-1,$139.14,Leny Bueno,"2695 Moorpark Ave Ste 100f
San Jose, CA 95128-4710
(408) 449-4871",Gita
Renters,95123,Jude,Nelson,3/8/1990,m,1045 Coleman Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 389-9367,kira@163.com,N,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,13742244,-1,$181.67,Carlo Brusaschetti,"1150 Hillsdale Ave Ste 103
San Jose, CA 95118-1259
(408) 266-7175",Gita
Renters,94086,Lukas,Fisher,5/6/1989,m,825 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 587-9997,kira@163.com,N,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,46070519,-1,$141.99,Mark Rizzo,"2695 Moorpark Ave Ste 202b
San Jose, CA 95128-4710
(408) 449-4820",Gita
Renters,95020,Juliet,Morrison,12/1/1988,m,500 Ioof Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 578-1632,luke@263.com,N,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95051,Everett,Haynes,6/6/1986,f,3500 Granada Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 582-5240,clare.curtis@gmail.com,N,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,3064874,-1,$131.83,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666
(510) 357-8080",Gita
Renters,94086,Harrison,Mcdonald,5/6/1989,m,825 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 984-4767,abigail@foxmail.com,N,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,87517008,-1,$134.51,Mark Rizzo,"2695 Moorpark Ave Ste 202b
San Jose, CA 95128-4710
(408) 449-4820",Gita
Renters,95050,Josiah,Fisher,4/5/1990,f,444 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 445-6530,luke@263.com,N,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94085,Elliott,Pham,3/27/1987,m,330 N Mathilda Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 737-2900,joshua@zoho.com,N,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94043,Lily,Parks,3/27/1987,f,100 N Whisman Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 924-1196,luke@263.com,N,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94087,Samuel,Walsh,7/31/1988,f,1032 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,joshua@zoho.com,N,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94086,Theodore,Patel,5/6/1989,m,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 475-6342,clare.curtis@gmail.com,N,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,66208067,-1,$141.99,Jyotisen Mody,"1613 S Main St Ste 108
Milpitas, CA 95035-6295
(408) 726-5197",Gita
Renters,94043,Addyson,Cummings,3/8/1990,f,100 N Whisman Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,milo.chambers@yahoo.com,N,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,7896576,-1,$131.83,Dennis Fulfer,"6929 Sunrise Blvd Ste 150
Citrus Heights, CA 95610-3156
(877) 315-3555",Gita
Renters,95051,Felicity,Sutton,12/1/1988,m,3500 Granada Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 798-2632,luke.copeland@icloud.com,N,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,30200780,-1,$131.83,James Miao,"303 W Joaquin Ave Ste 210
San Leandro, CA 94577-3666
(510) 357-8080",Gita
Renters,95128,Jude,Holt,6/6/1986,m,500 S Winchester Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-1361,joshua@zoho.com,N,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95008,Samuel,Hodges,7/31/1988,f,2275 S Bascom Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 479-6565,juliette@outlook.com,N,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,66995600,-1,$172.10,Thu Nguyen,"1989 Quimby Rd
San Jose, CA 95122-1245
(408) 258-8388",Gita
Renters,95035,Isaiah,Dominguez,12/1/1988,f,755 E Capitol Ave,Milpitas,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 254-9912,luke.copeland@icloud.com,Y,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,47116565,-1,$131.83,Rudy Buitrago,"2290 N 1st St Ste 209b
San Jose, CA 95131-2017
(408) 434-0640",Gita
Renters,95054,Jacob,Shaw,11/12/1990,m,730 Agnew Rd,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 956-8858,joshua@zoho.com,Y,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95051,Christopher,Knight,11/12/1990,f,101 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 216-8884,abigail@foxmail.com,Y,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,55376147,-1,$134.51,Sammy Lee,"3575 Stevens Creek Blvd Ste J
San Jose, CA 95117-1046
(408) 247-8800",Gita
Renters,94087,Naomi,Larsen,3/3/1988,f,902 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 778-1221,clare.curtis@gmail.com,Y,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,29929331,-1,$130.03,Terry Shangreaux,"1905 Hamilton Ave Ste 100
San Jose, CA 95125-5673
(408) 371-3412",Gita
Renters,94040,Jakob,Howell,7/31/1988,f,1200 Dale Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 956-8858,clare.curtis@gmail.com,Y,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,25051636,-1,$130.00,Erich Stiegler,"1911 Tarob Ct
Milpitas, CA 95035-6825
(408) 813-5348",Gita
Renters,95136,Reese,Daniels,6/6/1986,f,4300 The Woods Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 778-3237,milo.chambers@yahoo.com,Y,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,45706662,-1,$153.67,Ernest Dillard,"5145 Golden Foothill Pkwy Ste 100
El Dorado Hills, CA 95762-9656
(916) 939-8553",Gita
Renters,95050,Lila,Hartman,11/18/1989,m,444 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 688-2085,dillan.hood@263.com,Y,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94086,Bennett,Green,11/18/1989,f,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 231-9600,luke@263.com,Y,N,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94086,Josephine,Nunez,4/5/1990,f,555 E Washington Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 528-2129,clare.curtis@gmail.com,Y,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,29998858,-1,$130.00,Jianhong Zhou,"39812 Mission Blvd Ste 203
Fremont, CA 94539-3087
(510) 656-1009",Gita
Renters,94086,Chase,Roth,3/3/1988,f,201 W California Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 441-7600,luke.copeland@icloud.com,Y,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,65481914,-1,$130.00,Reet Singh,"2120 Diamond Blvd Ste 110
Concord, CA 94520-5720
(925) 671-0342",Gita
Renters,95123,Landen,Copeland,7/31/1988,f,6184 Cottle Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 931-6300,clare.curtis@gmail.com,Y,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,35137659,-1,$168.28,Genaro Garza,"4340 Almaden Expy Ste 210
San Jose, CA 95118-2048
(408) 599-7424",Gita
Renters,95030,Brielle,Cohen,12/1/1988,m,10 Jackson St 107,Los Gatos,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 348-6130,abigail@foxmail.com,Y,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,93304316,-1,$130.00,Jinghuai Li,"100 W El Camino Real Ste 70
Mountain View, CA 94040-2649
(650) 988-9618",Gita
Renters,94301,Seth,Pope,3/3/1988,f,501 Forest Ave,Palo Alto,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 565-9960,dillan.hood@263.com,Y,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95030,Lilly,Grant,3/27/1987,f,10 Jackson St 107,Los Gatos,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 241-0100,kira@163.com,Y,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,72650482,-1,$130.00,Jinghuai Li,"100 W El Camino Real Ste 70
Mountain View, CA 94040-2649
(650) 988-9618",Gita
Renters,94087,Dillon,Daniels,2/4/1989,f,575 E Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 579-5605,juliette@outlook.com,Y,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,35452020,-1,$130.00,Yixing You,"1698 S Wolfe Rd Ste 116
Sunnyvale, CA 94087-4868
(408) 900-8961",Gita
Renters,94043,Owen,Obrien,11/18/1989,f,555 W Middlefield Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-4583,dillan.hood@263.com,Y,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95123,Eloise,Sherman,5/6/1989,m,6184 Cottle Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 686-1761,abigail@foxmail.com,Y,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,34178379,-1,$159.27,Dereck Caso,"4990 Speak Ln Ste 250
San Jose, CA 95118-2776
(408) 445-9100",Gita
Renters,95020,Jane,Harrison,4/5/1990,m,8200 Kern Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 778-1221,juliette@outlook.com,Y,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,71468279,-1,$249.01,Richard Rhodes,"330 Tres Pinos Rd Ste B6
Hollister, CA 95023-5579
(831) 637-3832",Gita
Renters,95050,Gideon,Gibbs,7/31/1988,f,444 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 228-0760,clare.curtis@gmail.com,Y,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,2701913,-1,$130.00,Bin Lu,"6472 Camden Ave Ste 209
San Jose, CA 95120-2827
(408) 728-9789",Gita
Renters,95020,Amelia,Welch,3/27/1987,f,500 Ioof Ave,Gilroy,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 723-2370,abigail@foxmail.com,Y,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,40847023,-1,$254.08,Timothy Powell,"10096 Soquel Dr Ste 2
Aptos, CA 95003-4938
(831) 688-8778",Gita
Renters,95126,Asher,Cohen,3/27/1987,f,1300 The Alameda,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 389-9367,dillan.hood@263.com,Y,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95111,Zander,Chapman,2/4/1989,m,2600 Corde Terra Cir,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 288-7368,juliette@outlook.com,Y,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,76991042,-1,$132.69,Diem Pham,"1900 Camden Ave
San Jose, CA 95124-2942
(408) 900-7200",Gita
Renters,95126,Arya,Bowen,11/18/1989,f,850 Meridian Way,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-5780,clare.curtis@gmail.com,Y,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,26564107,-1,$152.98,Louise Shih,"940 Saratoga Ave Ste 106
San Jose, CA 95129-3409
(408) 253-0688",Gita
Renters,94087,Nolan,Howard,6/6/1986,m,1032 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 984-4767,joshua@zoho.com,Y,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95051,Sofia,Blair,7/31/1988,m,101 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 334-2698,milo.chambers@yahoo.com,Y,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,27320865,-1,$130.00,Sammy Lee,"3575 Stevens Creek Blvd Ste J
San Jose, CA 95117-1046
(408) 247-8800",Gita
Renters,95037,Ezra,Perez,2/4/1989,f,16945 Del Monte Ave,Morgan Hill,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 943-7977,luke@263.com,Y,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95050,Luke,Reyes,7/31/1988,f,2200 Monroe St,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 427-1991,clare.curtis@gmail.com,Y,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,11538614,-1,$130.00,Leny Bueno,"2695 Moorpark Ave Ste 100f
San Jose, CA 95128-4710
(408) 449-4871",Gita
Renters,95123,Aiden,Shaffer,7/31/1988,f,150 Palm Valley Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4506,juliette@outlook.com,Y,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,13158152,-1,$162.54,Bin Lu,"6472 Camden Ave Ste 209
San Jose, CA 95120-2827
(408) 728-9789",Gita
Renters,95051,Lincoln,Holmes,3/8/1990,m,100 Buckingham Dr,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 308-7225,jakob.king@inbox.com,Y,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94301,Lea,Pacheco,12/1/1988,m,501 Forest Ave,Palo Alto,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3968,dillan.hood@263.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,94086,Cole,Fields,6/6/1986,m,1035 Aster Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 567-0683,juliette@outlook.com,Y,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,73584550,-1,$130.00,Jyotisen Mody,"1613 S Main St Ste 108
Milpitas, CA 95035-6295
(408) 726-5197",Gita
Renters,95123,Lorelei,Castillo,6/6/1986,m,1045 Coleman Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 610-0954,luke@263.com,Y,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email invalid,-1,,,,Gita
Renters,95020,William,Flynn,7/31/1988,f,7397 Monterey St,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 208-2785,juliette@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,8074524,-1,$292.94,Albert Pinheiro,"190 1st St
Gilroy, CA 95020-5129
(408) 842-4619",Gita
Renters,95126,Norah,Benson,3/8/1990,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 453-7368,kira@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,73473151,-1,$187.39,Tyler Carlin,"9300 Madison Ave Ste 201
Orangevale, CA 95662-4961
(916) 988-5525",Gita
Renters,94086,Jackson,Sharp,11/18/1989,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 474-8052,luke.copeland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,82597982,-1,$133.29,Chong Chol Pak,"1021 S Wolfe Rd Ste 275
Sunnyvale, CA 94086-8884
(408) 542-9945",Gita
Renters,95030,Silas,Henry,5/6/1989,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 736-8658,milo.chambers@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,47477213,-1,$133.29,Diem Pham,"1900 Camden Ave
San Jose, CA 95124-2942
(408) 900-7200",Gita
Renters,95136,Atticus,Mcdaniel,6/6/1986,m,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 244-0900,kira@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,15208521,-1,$20.00,Angie Arnesto,"996 Minnesota Ave Ste 206San Jose, CA 95125-2424(408) 275-6888",Muhammad
Renters,94304,Elisabeth,Carrillo,7/31/1988,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 626-6900,jakob.king@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,Email Invalid,60,,,,Muhammad
Renters,95035,Jane,Osborne,3/8/1990,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,1,(831) 476-8897,abigail@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,30540892,180,$28.11,Rudy Buitrago,"2290 N 1st St Ste 209bSan Jose, CA 95131-2017(408) 434-0640",Muhammad
Renters,94087,Declan,Johnston,3/3/1988,m,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,1,(408) 866-1005,dillan.hood@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,Email Invalid,60,,,,Muhammad
Renters,94087,Iris,Marquez,4/5/1990,m,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,1,(415) 864-7368,jakob.king@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email Invalid,60,,,,Muhammad
Renters,95051,Annabelle,Wilkinson,4/5/1990,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,1,(619) 463-1116,clare.curtis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,72327751,180,$25.58,Sammy Lee,"3575 Stevens Creek Blvd Ste JSan Jose, CA 95117-1046(408) 247-8800",Muhammad
Renters,95030,Emily,Berry,6/6/1986,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,1,(415) 440-1155,milo.chambers@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,66125218,180,$23.33,Gail Randolph,"14460 Big Basin WaySaratoga, CA 95070-6095(408) 866-4230",Muhammad
Renters,95113,Jase,Watkins,5/6/1989,f,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,1,(650) 991-0827,clare.curtis@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,95516821,175,$26.42,Mark Mead,"13300 E Highway 20 Ste CClearlake Oaks, CA 95423-9330(707) 998-0100",Muhammad
Renters,94043,Hudson,Saunders,3/8/1990,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,2,(925) 943-7977,luke@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email Invalid,60,,,,Muhammad
Renters,95125,Hanna,Lowe,3/27/1987,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,2,(707) 823-0730,joshua@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,Email Invalid,60,,,,Muhammad
Renters,95008,Hazel,Schroeder,6/6/1986,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,2,(619) 582-4074,luke@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,Email Invalid,60,,,,Muhammad
Renters,95035,Joseph,Kelly,7/31/1988,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,2,(408) 287-3444,luke.copeland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,97968751,180,$29.42,Rudy Buitrago,"2290 N 1st St Ste 209bSan Jose, CA 95131-2017(408) 434-0640",Muhammad
