Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent Phone Number
Renters,95051,Ethan,Robertson,3/3/1988,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 866-1005,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,100000,N,1500,30564521,180,$15.93,Sammy Lee,"3575 Stevens Creek Blvd Ste J San Jose, CA 95117-1046",(408) 247-8800
Renters,95014,Dominic,Underwood,12/1/1988,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(707) 584-0655,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,100000,N,2500,,,,,,
Renters,95138,Addyson,Thomas,6/6/1986,f,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 733-2306,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,100000,N,5000,54504079,180,$14.89,Yarlin Palomares,"835 Blossom Hill Rd Ste 101 San Jose, CA 95123-2703",(408) 229-2500
Renters,94087,Kole,Lane,3/27/1987,m,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 354-4501,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,100,,,,,,
Renters,95126,Ruby,Jackson,5/6/1989,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(844) 328-9442,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,100 / 250,38318042,180,$34.28,Jason Schram,"1731 Embarcadero Rd Ste 212 Palo Alto, CA 94303-3339",(650) 522-0027
Renters,94087,Carter,Contreras,7/31/1988,m,902 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(844) 328-9442,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,250,28286589,180,$23.24,Yixing You,"1698 S Wolfe Rd Ste 116 Sunnyvale, CA 94087-4868",(408) 900-8961
Renters,94041,Layla,Bryant,7/31/1988,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 268-2574,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,500,,,,,,
Renters,95126,Eliot,Benson,3/8/1990,f,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(858) 271-4151,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,750,57194124,180,$25.23,Amar Sehgal,"915 Meridian Ave Ste 209 San Jose, CA 95126-4097",(408) 298-2194
Renters,95126,Mia,Oliver,2/4/1989,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 642-1877,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,1000,,,,,,
Renters,95051,Samuel,Rios,11/12/1990,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 713-4583,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,1500,5161806,180,$18.01,Teketel Mulugeta,"3550 Stevens Creek Blvd Ste 310 San Jose, CA 95117-1060",(408) 249-8123
Renters,95111,Nicholas,Klein,11/12/1990,f,2600 Corde Terra Cir,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 241-1445,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,2500,72195904,180,$17.91,Diem Pham,"1900 Camden Ave San Jose, CA 95124-2942",(408) 900-7200
Renters,95037,Joseph,Kennedy,3/27/1987,m,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 344-2510,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,300000,N,5000,7100485,180,$25.22,Candice Salcedo,"5450 Thornwood Dr Ste F San Jose, CA 95123-1222",(408) 224-7800
Renters,94043,Felicity,Green,12/1/1988,m,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 354-4506,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,100,17002995,180,$30.13,Abdallah Lama,"435 S California Ave Palo Alto, CA 94306-1832",(650) 321-7586
Renters,94304,Lucie,Garza,3/27/1987,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(831) 384-7159,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,100 / 250,30231663,180,$29.08,Charlie Porter,"671 Oak Grove Ave Ste A Menlo Park, CA 94025-4332",(650) 327-1313
Renters,95128,Dillan,Matthews,3/8/1990,m,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(858) 530-2100,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,250,88601195,180,$30.62,Michael Short,"2695 Moorpark Ave # 201 San Jose, CA 95128-4710",(408) 466-6586
Renters,94085,Ian,Daniel,7/31/1988,m,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(866) 678-3468,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,500,19828776,180,$23.23,Jeffery Sundquist,"2695 Moorpark Ave # 106 San Jose, CA 95128-4710",(408) 449-4893
Renters,95054,Chloe,Gallegos,11/18/1989,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(888) 704-5204,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,750,,,,,,
Renters,94086,Luke,Craig,7/31/1988,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 981-5780,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,1000,6534593,180,$20.93,Qing Sun,"12140 Artesia Blvd Ste 209 Artesia, CA 90701-4055",(562) 810-0500
Renters,95054,Mathew,Alvarado,12/1/1988,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 445-5211,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,1500,33488535,180,$19.68,Tony Stoll,"1000 S White Rd Ste 130 San Jose, CA 95127-3828",(650) 200-5721
Renters,95037,Asher,Duncan,12/1/1988,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 528-2129,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,2500,5048349,180,$31.46,Dennis Bane,"1905 Hamilton Ave Fl 1 San Jose, CA 95125-5673",(408) 559-8118
Renters,94085,Xavier,Frazier,11/18/1989,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(619) 448-8282,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,2000,500000,N,5000,98669821,180,$15.50,Mary Formico Barnard,"2190 Stokes St Ste 201 San Jose, CA 95128-4512",(408) 286-1334
Renters,95051,Rosalie,Hansen,7/31/1988,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 738-8121,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,100,44189906,180,$18.35,Sammy Lee,"3575 Stevens Creek Blvd Ste J San Jose, CA 95117-1046",(408) 247-8800
Renters,94086,Elsa,Bridges,3/8/1990,m,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 354-7317,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,100 / 250,99685301,180,$27.18,Teketel Mulugeta,"3550 Stevens Creek Blvd Ste 310 San Jose, CA 95117-1060",(408) 249-8123
Renters,95050,Adam,Elliott,3/8/1990,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 580-6272,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,250,22789780,180,$22.65,Scott Flanigan,"2695 Moorpark Ave # 201 San Jose, CA 95128-4710",(408) 234-1390
Renters,95050,Jase,Vasquez,3/8/1990,f,2200 Monroe St,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 720-8566,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,500,,,,,,
Renters,95129,Hunter,Powers,6/6/1986,m,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 492-2180,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,750,,,,,,
Renters,95008,Lukas,Perez,6/6/1986,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(619) 216-8884,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,1000,43720784,180,$23.41,Mike Zhao,"1566 La Pradera Dr # 2 Campbell, CA 95008-1533",(408) 866-1660
Renters,95126,Easton,Brewer,11/18/1989,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 928-4631,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,1500,30939332,180,$21.68,Louise Shih,"940 Saratoga Ave Ste 106 San Jose, CA 95129-3409",(408) 253-0688
Renters,95113,Ian,Alvarez,3/8/1990,f,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 902-0832,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,2500,,,,,,
Renters,95035,Lincoln,Shepherd,2/4/1989,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(760) 798-2632,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,100000,N,5000,65461176,180,$12.46,Thomas Truong,"500 E Calaveras Blvd Ste 321 Milpitas, CA 95035-7708",(408) 935-8888
Renters,95051,Lily,Hale,11/12/1990,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 626-6900,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,100,59911147,180,$30.40,James Miao,"303 W Joaquin Ave Ste 210 San Leandro, CA 94577-3666",(510) 357-8080
Renters,95128,Noah,Hunter,11/12/1990,f,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 225-8648,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,100 / 250,72016765,180,$36.77,Michael Short,"2695 Moorpark Ave # 201 San Jose, CA 95128-4710",(408) 466-6586
Renters,95030,Adrian,Nguyen,11/12/1990,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 516-8284,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,250,71728784,180,$24.74,Pat Ortega,"2940 Union Ave Ste A San Jose, CA 95124-1460",(408) 378-4261
Renters,95123,Colton,Rice,4/5/1990,m,6184 Cottle Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 956-8858,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,500,60951590,180,$28.68,Greg Goodman,"1777 Hamilton Ave Ste 2080 San Jose, CA 95125-5421",(408) 267-5502
Renters,95112,Paige,Campos,3/8/1990,f,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 440-7285,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,750,86747095,180,$24.17,Timothy Shannon,"3848 E Colorado Blvd Ste 22 Pasadena, CA 91107-3975",(800) 999-5729
Renters,95126,Daniel,Vazquez,11/12/1990,f,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 749-0101,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,1000,86314326,180,$25.50,Michael Reen,"2695 Moorpark Ave Ste 100-c San Jose, CA 95128-4710",(408) 449-4839
Renters,94301,Lucy,Nguyen,3/3/1988,m,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 713-4583,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,1500,79732040,180,$19.07,Emilia Liu,"1731 Embarcadero Rd Ste 212 Palo Alto, CA 94303-3339",(650) 856-8002
Renters,95054,Violet,Meyers,12/1/1988,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(858) 587-9997,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,2500,6333505,180,$17.03,Orlando Nunes,"1246 Homestead Rd Santa Clara, CA 95050-5487",(408) 261-1553
Renters,95126,Autumn,Buchanan,3/8/1990,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 341-9900,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,300000,N,5000,,,,,,
Renters,94040,Natalie,Huff,4/5/1990,m,234 Escuela Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 244-0900,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,100,52486722,180,$32.07,Jianhong Zhou,"39812 Mission Blvd Ste 203 Fremont, CA 94539-3087",(510) 656-1009
Renters,95112,Autumn,Manning,3/27/1987,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(858) 678-0550,finn@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,100 / 250,84724114,180,$34.56,Timothy Shannon,"3848 E Colorado Blvd Ste 22 Pasadena, CA 91107-3975",(800) 999-5729
Renters,95126,Jack,Harvey,2/4/1989,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 344-2510,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,250,,,,,,
Renters,94086,Miles,Oconnor,7/31/1988,f,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(510) 886-1055,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,500,,,,,,
Renters,94086,Xander,Henry,5/6/1989,f,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 341-6700,bennett.yang@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,750,42505003,180,$23.23,Sandra Chang,"770 Kiely Blvd Ste 115 Santa Clara, CA 95051-5743",(408) 890-2289
Renters,95126,Ian,Parks,3/27/1987,f,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 214-1714,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,1000,90593829,180,$27.16,James Melin,"2130 The Alameda Ste 150 San Jose, CA 95126-1153",(408) 985-0500
Renters,95035,Isla,Lang,11/18/1989,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 271-2600,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,1500,83111339,180,$20.74,Roger Tuma,"830 Hillview Ct Ste 240 Milpitas, CA 95035-4563",(408) 573-3820
Renters,95037,Dillon,Lloyd,11/12/1990,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 341-6700,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,2500,59050910,180,$33.61,Colin Jacobsen,"2425 Porter St Ste 18 Soquel, CA 95073-2453",(831) 588-1185
Renters,95035,Zachary,Hale,3/3/1988,f,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 282-1686,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,1000,500000,N,5000,49760848,180,$16.21,Rudy Buitrago,"2290 N 1st St Ste 209b San Jose, CA 95131-2017",(408) 434-0640
Renters,94087,Lorelei,Acosta,3/3/1988,f,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(844) 250-7147,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,100,72218294,180,$28.57,Jessica Walker,"4675 Stevens Creek Blvd Ste 245 Santa Clara, CA 95051-6767",(408) 780-0889
Renters,95051,Ruby,Vega,5/6/1989,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(866) 451-2806,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,100 / 250,,,,,,
Renters,94304,Mila,Doyle,11/18/1989,m,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 736-4963,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,250,60507377,180,$22.90,Charlie Porter,"671 Oak Grove Ave Ste A Menlo Park, CA 94025-4332",(650) 327-1313
Renters,95112,Kira,Park,3/8/1990,m,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 756-1405,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,500,903976,180,$23.87,Brittany Leonard,"2695 Moorpark Ave Ste 104 San Jose, CA 95128-4710",(408) 281-3220
Renters,94087,Ella,Rose,5/6/1989,m,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 445-6530,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,750,22266892,180,$19.73,Frank Molina,"4675 Stevens Creek Blvd Ste 245 Santa Clara, CA 95051-6767",(408) 242-7731
Renters,95134,Violet,Rogers,3/8/1990,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 600-1431,noah.ingram@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,1000,66673622,180,$18.60,Erich Stiegler,"1911 Tarob Ct Milpitas, CA 95035-6825",(408) 813-5348
Renters,95014,Lea,Stevens,3/8/1990,m,19608 Pruneridge Ave,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 997-0670,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,1500,16511890,180,$17.24,Robert Herzog,"235 Main St Pleasanton, CA 94566-8230",(925) 734-0530
Renters,95127,Jack,Colon,5/6/1989,m,2601 Nuestra Castillo Ct,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 642-8440,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,2500,42370674,180,$17.20,Jose Manabat,"1620 Oakland Rd Ste D107 San Jose, CA 95131-2447",(408) 437-5456
Renters,95054,David,Trujillo,4/5/1990,f,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 516-8284,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,100000,N,5000,,,,,,
Renters,94086,Olivia,Brooks,7/31/1988,m,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 285-1231,milo@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,100,,,,,,
Renters,95126,Ella,Webster,4/5/1990,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 348-6130,aidan@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,100 / 250,85833581,180,$37.02,Tyler Carlin,"9300 Madison Ave Ste 201 Orangevale, CA 95662-4961",(916) 988-5525
Renters,95020,Xavier,Gallegos,3/27/1987,f,8200 Kern Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 282-1686,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,250,47812179,180,$47.57,William Matkovich,"715 Capitola Ave Ste C Capitola, CA 95010-2787",(877) 708-8300
Renters,95037,Emilia,Diaz,11/12/1990,f,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(510) 222-8623,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,500,64276526,180,$43.95,Tony Stoll,"1000 S White Rd Ste 130 San Jose, CA 95127-3828",(650) 200-5721
Renters,94086,Nathaniel,Brooks,3/8/1990,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 738-8121,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,750,,,,,,
Renters,95111,Alexandra,Rivera,3/8/1990,m,2600 Corde Terra Cir,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 580-6272,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,1000,66612913,180,$23.13,Diem Pham,"1900 Camden Ave San Jose, CA 95124-2942",(408) 900-7200
Renters,95051,Archer,Kirby,2/4/1989,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 359-1333,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,1500,30373728,180,$19.32,Jianmei Quitt,"7110 Convoy Ct San Diego, CA 92111-1019",(858) 605-5780
Renters,94086,Alexandra,Hood,11/18/1989,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(619) 216-8884,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,2500,26345171,180,$17.28,Jason Schram,"1731 Embarcadero Rd Ste 212 Palo Alto, CA 94303-3339",(650) 522-0027
Renters,94041,Sofia,Acosta,12/1/1988,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(510) 886-1055,isaac.montoya@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,300000,N,5000,60134030,180,$14.79,Lili Li,"1202 Kifer Rd Ste 168 Sunnyvale, CA 94086-5304",(650) 409-8999
Renters,95134,Milo,Castro,11/12/1990,m,4343 Renaissance Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(408) 866-1005,owen.lloyd@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,500000,N,100,34058778,180,$32.32,Santos Aranda,"2695 Moorpark Ave # 110 San Jose, CA 95128-4710",(408) 449-4883
Renters,95051,Hazel,Contreras,6/6/1986,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 997-0670,leo@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,500000,N,100 / 250,27805200,180,$31.18,James Miao,"303 W Joaquin Ave Ste 210 San Leandro, CA 94577-3666",(510) 357-8080
Renters,94087,Wyatt,Chen,7/31/1988,f,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(415) 223-0828,savanna.miles@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,500000,N,250,,,,,,
Renters,94086,Aiden,Marsh,3/8/1990,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(877) 516-8284,zachary.hayes@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,60000,Keep default,2000,500000,N,500,90340556,180,$24.84,David McCoy,"360 Kiely Blvd Ste 105 San Jose, CA 95129-1300",(408) 249-7148
