Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Agent Phone Number
Renters,95126,Arabella,Turner,06/06/1986,f,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 236-2860,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,750,#67473212,2015-09-24 09:50:27,$18.87,James Melin,"San Jose, CA",haoran
Renters,94087,David,Mason,07/31/1988,f,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 263-6040,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,2500,#73726245,2015-09-24 09:50:27,$11.36,Svetlana Serebnitskaya,"Walnut Creek, CA",haoran
Renters,95134,Naomi,George,03/27/1987,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 457-5161,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,100000,N,5000,#52308602,2015-09-24 09:50:27,$10.83,Jose Manabat,"San Jose, CA",haoran
Renters,95008,Kaleb,Saunders,02/04/1989,m,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-2306,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100,#28335320,2015-09-24 09:50:27,$29.51,Mike Zhao,"Campbell, CA",haoran
Renters,95125,Nora,Fisher,11/18/1989,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-2605,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,100 / 250,#00075181,2015-09-24 09:50:27,$28.41,Kevin Hunt,"Templeton, CA",haoran
Renters,95050,Piper,Cortez,12/1/1988,m,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3968,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,250,#57012108,2015-09-24 09:50:27,$19.30,Jason Medeiros,"Newark, CA",haoran
Renters,95054,Sienna,Mccarthy,03/03/1988,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 658-6604,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,500,#63802500,2015-09-24 09:50:27,$17.92,Tony Stoll,"San Jose, CA",haoran
Renters,95035,Parker,Sanchez,07/31/1988,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(603) 571-6274,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,750,#07080495,2015-09-24 09:50:27,$16.89,Thomas Truong,"Milpitas, CA",haoran
Renters,95014,Willow,Pittman,06/06/1986,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 540-5454,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,1500,#49432581,2015-09-24 09:50:27,$14.99,David Kelly,"Sacramento, CA",haoran
Renters,95054,Sophie,Pearson,02/04/1989,f,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 549-1209,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,2500,#58135588,2015-09-24 09:50:27,$13.44,William Ping,"Santa Clara, CA",haoran
Renters,95014,Savannah,Bennett,07/31/1988,m,20800 Homestead Rd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 266-1474,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,300000,N,5000,#30786479,2015-09-24 09:50:27,$11.55,Chiu Ling Lin,"San Jose, CA",haoran
Renters,95051,Nicholas,Mitchell,11/18/1989,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-8133,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100,#93865583,2015-09-24 09:50:27,$25.26,James Miao,"San Leandro, CA",haoran
Renters,95030,Tessa,Gross,02/04/1989,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 381-9788,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,100 / 250,#20367651,2015-09-24 09:50:27,$24.40,Jinghuai Li,"Mountain View, CA",haoran
Renters,95129,Levi,Bailey,03/03/1988,f,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 615-9200,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,250,#50208747,2015-09-24 09:50:27,$20.96,Patricia Ropp,"Los Gatos, CA",haoran
Renters,94085,Aden,Wong,02/04/1989,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 586-1355,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,500,#79720573,2015-09-24 09:50:27,$19.58,Mary Formico Barnard,"San Jose, CA",haoran
Renters,95136,Aurora,Reeves,11/12/1990,f,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 512-2708,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1000,#39299072,2015-09-24 09:50:27,$21.52,Ernest Dillard,"El Dorado Hills, CA",haoran
Renters,94086,Aiden,Curtis,12/1/1988,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 325-4744,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,1500,#14705306,2015-09-24 09:50:27,$16.66,Qing Sun,"Artesia, CA",haoran
Renters,95112,Aden,Warner,05/06/1989,f,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 271-1549,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,2500,#83397718,2015-09-24 09:50:27,$16.62,Heidi Shigematsu,"San Jose, CA",haoran
Renters,95112,Grayson,Ramos,03/08/1990,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 308-7225,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,1000,500000,N,5000,#24948624,2015-09-24 09:50:27,$14.48,Timothy Shannon,"Pasadena, CA",haoran
Renters,95112,Xavier,Richardson,05/06/1989,m,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-0730,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,100,#01777267,2015-09-24 09:50:27,$24.63,Martin Fausto,"San Jose, CA",haoran
Renters,94040,Oliver,Wilson,11/12/1990,f,234 Escuela Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 544-1400,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,250,#46329298,2015-09-24 09:50:27,$17.46,Jianhong Zhou,"Fremont, CA",haoran
Renters,95129,Finn,Perry,03/08/1990,f,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-2605,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,500,#77738689,2015-09-24 09:50:27,$16.08,Ronald Crowder,"San Jose, CA",haoran
Renters,94086,Madelyn,Bishop,04/05/1990,f,825 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 285-5966,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,750,#53920623,2015-09-24 09:50:27,$15.05,Mark Rizzo,"San Jose, CA",haoran
Renters,95134,Charles,Steele,02/04/1989,m,4343 Renaissance Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 673-7545,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,100000,N,1500,#28165181,2015-09-24 09:50:27,$13.16,Roger Tuma,"Milpitas, CA",haoran
Renters,95037,Jakob,Bridges,12/1/1988,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 459-2900,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,100,#93732688,2015-09-24 09:50:27,$45.36,Zainuddean Jeewanjee,"San Jose, CA",haoran
Renters,94086,Aidan,Howell,04/05/1990,m,655 S Fair Oaks Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 489-9272,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,100 / 250,#93271892,2015-09-24 09:50:27,$22.99,Andrew Chavez,"Los Angeles, CA",haoran
Renters,95054,Addison,Lynch,03/03/1988,f,730 Agnew Rd,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 373-1025,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,250,#36979368,2015-09-24 09:50:27,$19.55,Alex Thu Nguyen,"Milpitas, CA",haoran
Renters,95008,Zachery,Gutierrez,07/31/1988,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 494-9500,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,1000,#81042895,2015-09-24 09:50:27,$20.10,Thu Nguyen,"San Jose, CA",haoran
Renters,95035,Theodore,Gill,06/06/1986,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 403-2247,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,1500,#87816901,2015-09-24 09:50:27,$15.24,Rudy Buitrago,"San Jose, CA",haoran
Renters,95035,Graham,Payne,03/08/1990,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 582-5240,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,2500,#45997562,2015-09-24 09:50:27,$13.69,Thomas Truong,"Milpitas, CA",haoran
Renters,95008,Izabella,Knight,07/31/1988,f,200 Hollis Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 749-0101,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,300000,N,5000,#83595087,2015-09-24 09:50:27,$14.40,Teketel Mulugeta,"San Jose, CA",haoran
Renters,94304,Kaleb,Ray,05/06/1989,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 924-1196,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,100,#89854492,2015-09-24 09:50:27,$25.51,Sarah Prieto-Landeck,"Palo Alto, CA",haoran
Renters,94043,Hudson,Park,03/08/1990,f,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 802-6683,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,100 / 250,#97970039,2015-09-24 09:50:27,$24.65,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,95051,Phoebe,Luna,03/03/1988,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 932-5588,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,24000,Keep default,2000,500000,N,2500,#98005203,2015-09-24 09:50:27,$15.36,Sammy Lee,"San Jose, CA",haoran
Renters,95134,Lydia,Ortega,11/12/1990,m,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 758-6874,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,100 / 250,#11472627,2015-09-24 09:50:27,$21.81,Jeffery Sundquist,"San Jose, CA",haoran
Renters,95127,Aria,Ochoa,12/1/1988,f,2601 Nuestra Castillo Ct,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 479-6565,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,250,#37297200,2015-09-24 09:50:27,$20.53,Jose Manabat,"San Jose, CA",haoran
Renters,95125,Eloise,Gill,05/06/1989,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 886-0616,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,750,#72352518,2015-09-24 09:50:27,$19.95,Kevin Hunt,"Templeton, CA",haoran
Renters,95128,Jane,Reeves,03/08/1990,f,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 328-9442,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,1500,#94103728,2015-09-24 09:50:27,$17.40,Michael Short,"San Jose, CA",haoran
Renters,95014,Jacob,Owens,05/06/1989,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 452-7910,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,2500,#56374679,2015-09-24 09:50:27,$11.99,David Kelly,"Sacramento, CA",haoran
Renters,94086,Zoey,Rogers,11/12/1990,f,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 488-4047,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,100000,N,5000,#54138189,2015-09-24 09:50:27,$10.83,Richard So,"Santa Clara, CA",haoran
Renters,95128,Naomi,Jimenez,03/03/1988,f,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 885-3333,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,100,#06623345,2015-09-24 09:50:27,$31.08,Michael Short,"San Jose, CA",haoran
Renters,95050,Finn,Carr,12/1/1988,f,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 591-6666,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,100 / 250,#97803243,2015-09-24 09:50:27,$23.89,Jason Medeiros,"Newark, CA",haoran
Renters,95123,Hunter,Brock,02/04/1989,f,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 328-9442,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,750,#41293789,2015-09-24 09:50:27,$22.03,Bin Lu,"San Jose, CA",haoran
Renters,95123,Hudson,Wilkinson,05/06/1989,m,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 384-7159,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,1000,#60908923,2015-09-24 09:50:27,$20.87,Yarlin Palomares,"San Jose, CA",haoran
Renters,95136,Jude,Mejia,06/06/1986,m,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 244-0900,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,1500,#76331646,2015-09-24 09:50:27,$19.48,Candice Salcedo,"San Jose, CA",haoran
Renters,95134,Henry,Cox,02/04/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(603) 571-6274,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,300000,N,5000,#87465348,2015-09-24 09:50:27,$12.08,Michael Short,"San Jose, CA",haoran
Renters,95014,Dominic,Velasquez,11/12/1990,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 482-3584,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,100,#66332615,2015-09-24 09:50:27,$26.46,David Kelly,"Sacramento, CA",haoran
Renters,95134,Aidan,Mueller,06/06/1986,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 588-0220,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,1000,500000,N,250,#88867052,2015-09-24 09:50:27,$21.92,Jack Gilbert,"San Jose, CA",haoran
Renters,95112,Zander,Bauer,04/05/1990,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 735-9780,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,100,#72686742,2015-09-24 09:50:27,$28.00,Timothy Shannon,"Pasadena, CA",haoran
Renters,94041,James,Lawrence,04/05/1990,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 236-2860,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,100 / 250,#36557425,2015-09-24 09:50:27,$24.14,Jianhong Zhou,"Fremont, CA",haoran
Renters,95054,Eliana,Stokes,03/27/1987,m,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 991-0777,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,750,#18086914,2015-09-24 09:50:27,$17.96,Jazmin Guizar,"Santa Clara, CA",haoran
Renters,95134,Benjamin,Bush,05/06/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 307-1871,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,1000,#08494706,2015-09-24 09:50:27,$17.05,Michael Short,"San Jose, CA",haoran
Renters,95112,Ethan,Delgado,06/06/1986,f,760 N 7th St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 321-1000,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,1500,#94337326,2015-09-24 09:50:27,$17.74,Roger Tuma,"Milpitas, CA",haoran
Renters,95008,James,Gardner,07/31/1988,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4501,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,300000,N,2500,#87637603,2015-09-24 09:50:27,$17.64,Thu Nguyen,"San Jose, CA",haoran
Renters,94040,Jakob,Hunt,11/18/1989,m,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 223-0828,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,250,#72099005,2015-09-24 09:50:27,$22.17,Erich Stiegler,"Milpitas, CA",haoran
Renters,95131,Lilah,Blake,06/06/1986,f,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 580-6272,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,500,#03397943,2015-09-24 09:50:27,$20.72,Gregory Wong,"San Jose, CA",haoran
Renters,95134,Felicity,Lambert,06/06/1986,m,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 686-1761,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,1000,#85096009,2015-09-24 09:50:27,$18.72,Khushvinder Singh,"Milpitas, CA",haoran
Renters,95008,Gabriel,Mann,07/31/1988,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 440-1155,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,1500,#52529349,2015-09-24 09:50:27,$21.40,Suzanne Taylor,"San Jose, CA",haoran
Renters,95014,Alice,Swanson,11/12/1990,f,19608 Pruneridge Ave,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 837-6172,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,2500,#89285970,2015-09-24 09:50:27,$15.99,Robert Herzog,"Pleasanton, CA",haoran
Renters,95008,Luna,Clark,02/04/1989,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,28000,Keep default,2000,500000,N,5000,#72721249,2015-09-24 09:50:27,$16.76,Sahar Selahi,"San Jose, CA",haoran
Renters,95134,Henry,Davenport,11/18/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 648-1900,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,100,#18868310,2015-09-24 09:50:27,$23.82,Michael Short,"San Jose, CA",haoran
Renters,94086,Cole,Wise,03/27/1987,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-5780,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,500,#01169042,2015-09-24 09:50:27,$17.53,Qing Sun,"Artesia, CA",haoran
Renters,95126,Sofie,Hines,04/05/1990,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 823-1361,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,750,#06656170,2015-09-24 09:50:27,$20.96,Louise Shih,"San Jose, CA",haoran
Renters,94043,Clara,Maxwell,03/08/1990,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,1500,#34584366,2015-09-24 09:50:27,$14.29,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,94086,Adelaide,Garza,03/03/1988,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 457-5161,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,2500,#31093654,2015-09-24 09:50:27,$12.58,Qing Sun,"Artesia, CA",haoran
Renters,95134,Avery,Harrison,03/03/1988,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 988-7500,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,100000,N,5000,#13108303,2015-09-24 09:50:27,$10.83,Alex Thu Nguyen,"Milpitas, CA",haoran
Renters,95126,Eliot,Payne,11/18/1989,m,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 592-3139,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,100,#99643904,2015-09-24 09:50:27,$32.55,Dipika Vora,"San Ramon, CA",haoran
Renters,94086,Elisabeth,Reynolds,03/27/1987,m,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,100 / 250,#77799190,2015-09-24 09:50:27,$24.95,Fareh Khalid,"Sunnyvale, CA",haoran
Renters,95123,Parker,Greene,02/04/1989,f,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-8440,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,250,#22014908,2015-09-24 09:50:27,$26.46,Kiet Huynh,"San Jose, CA",haoran
Renters,94304,Daniel,Hicks,02/04/1989,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 571-0104,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,500,#52669693,2015-09-24 09:50:27,$19.62,Emilia Liu,"Palo Alto, CA",haoran
Renters,95125,Ronan,Brady,12/1/1988,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 445-6530,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,1000,#61767554,2015-09-24 09:50:27,$21.83,Kevin Hunt,"Templeton, CA",haoran
Renters,94304,Olivia,Erickson,03/08/1990,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 365-1913,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,32000,Keep default,1000,300000,N,1500,#12326801,2015-09-24 09:50:27,$16.38,John Kikes,"Danville, CA",haoran
