Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent
Renters,95008,Fynn,Nguyen,03/27/1987,m,200 Hollis Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 255-1100,nolan.russell@foxmail.com,N,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,26.70,Patricia Ag,Redwood City
Renters,94043,Nathaniel,Barker,11/18/1989,f,100 N Whisman Rd,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-0333,landon@163.com,N,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,21.77,Martha Ag,Mtv
Renters,95051,Aden,Hoffman,03/27/1987,m,3500 Granada Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 487-1218,levi.carpenter@yahoo.com,N,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,43.93,Martha Ag,Mtv
Renters,95008,Jack,Meyers,02/04/1989,f,200 Hollis Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 282-3083,leo.franklin@263.com,N,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,27.20,Patricia Ag,Redwood City
Renters,95037,Zoey,Cummings,03/03/1988,f,15400 Vineyard Blvd,Morgan Hill,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 230-1996,felix@yahoo.com,N,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,30.55,Martha Ag,Cupertino
Renters,95138,Rider,Butler,05/06/1989,m,6100 Monterey Hwy,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 437-1900,aaron@zoho.com,N,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,26.70,John Ag,Mtv
Renters,95054,Madeline,Patterson,04/05/1990,m,1600 Nantucket Cir,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 427-1991,landon@163.com,N,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,39.45,Patricia Ag,Redwood City
Renters,95126,Harper,Avila,11/18/1989,m,1300 The Alameda,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 586-9001,aaron@zoho.com,N,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,31.84,Martha Ag,Mtv
Renters,94087,Lincoln,Spencer,11/12/1990,m,902 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 251-7152,josiah@qq.com,N,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,39.15,John Ag,Mtv
Renters,94040,Emily,Lloyd,11/12/1990,f,575 S Rengstorff Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 440-1155,nolan.russell@foxmail.com,N,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,43.01,Patricia Ag,Cupertino
Renters,95128,Olivia,Dunn,11/18/1989,f,500 S Winchester Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 585-1628,avery.strickland@icloud.com,N,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,15.29,John Ag,Cupertino
Renters,95112,Cole,Yang,03/03/1988,f,101 E San Fernando St 100,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-9095,levi.carpenter@yahoo.com,N,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,36.50,John Ag,Cupertino
Renters,95014,Aron,Franco,05/06/1989,f,7375 Rollingdell Dr,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 427-1991,landon@163.com,N,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,35.42,John Ag,Cupertino
Renters,95113,Silas,Baldwin,02/04/1989,m,360 S Market St,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 530-2100,avery.strickland@icloud.com,N,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,41.23,John Ag,Redwood City
Renters,95008,Fiona,Pope,03/03/1988,f,200 Hollis Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-8440,landon@163.com,N,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,34.52,Patricia Ag,Redwood City
Renters,94087,Phoebe,Perez,07/31/1988,f,902 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-4963,leo.franklin@263.com,Y,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,44.66,Martha Ag,Mtv
Renters,95008,Gabriel,Aguilar,03/27/1987,f,2275 S Bascom Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 586-9001,everett.mcgee@outlook.com,Y,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,41.90,John Ag,Cupertino
Renters,95014,Reece,Thomas,04/05/1990,f,20800 Homestead Rd,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 779-8986,leo.franklin@263.com,Y,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,43.87,Patricia Ag,Mtv
Renters,95008,Aaron,Hayes,03/08/1990,f,1630 W Campbell Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 489-9272,nolan.russell@foxmail.com,Y,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,30.32,John Ag,Cupertino
Renters,94087,Lorelei,Curtis,03/27/1987,f,902 W Remington Dr,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 453-7368,avery.strickland@icloud.com,Y,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,17.44,John Ag,Cupertino
Renters,95054,Kaleb,Gonzalez,03/03/1988,m,4500 Carlyle Ct,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 251-7152,felix@yahoo.com,Y,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,42.28,John Ag,Cupertino
Renters,95126,Ivy,Reynolds,03/27/1987,f,850 Meridian Way,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 285-1231,everett.mcgee@outlook.com,Y,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,31.05,Martha Ag,Redwood City
Renters,95014,Nathan,Lawrence,02/04/1989,m,5608 Stevens Creek Blvd,Cupertino,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 421-4333,josiah@qq.com,Y,N,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,29.21,Martha Ag,Cupertino
Renters,95134,Arianna,Welch,07/31/1988,f,70 Descanso Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 250-7147,everett.mcgee@outlook.com,Y,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,33.82,Martha Ag,Mtv
Renters,95037,Lydia,Powell,03/03/1988,m,16945 Del Monte Ave,Morgan Hill,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 755-3872,nolan.russell@foxmail.com,Y,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,43.93,Martha Ag,Cupertino
Renters,95123,Benjamin,Alvarez,11/12/1990,f,150 Palm Valley Blvd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,everett.mcgee@outlook.com,Y,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,31.05,Martha Ag,Redwood City
Renters,95054,Jack,Mills,11/12/1990,m,730 Agnew Rd,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 924-1196,everett.mcgee@outlook.com,Y,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,34.84,Martha Ag,Mtv
Renters,95136,Cole,Hicks,03/08/1990,m,3601 Copperfield Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 451-2806,avery.strickland@icloud.com,Y,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,22.71,Patricia Ag,Cupertino
Renters,95134,Mason,Cabrera,11/18/1989,f,4343 Renaissance Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-9095,josiah@qq.com,Y,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,33.82,Patricia Ag,Redwood City
Renters,95054,Chloe,Weaver,11/18/1989,m,502 Mansion Park Dr,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 458-5042,josiah@qq.com,Y,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,44.90,John Ag,Cupertino
Renters,95134,Paige,Estrada,03/27/1987,m,70 Descanso Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4507,nolan.russell@foxmail.com,Y,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,29.42,Patricia Ag,Redwood City
Renters,94087,Colton,Mueller,03/27/1987,m,745 S Bernardo Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 830-9456,avery.strickland@icloud.com,Y,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,35.42,Patricia Ag,Mtv
Renters,95008,Abigail,Anthony,12/1/1988,m,2275 S Bascom Ave,Campbell,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 513-0086,josiah@qq.com,Y,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,33.26,Martha Ag,Mtv
Renters,95113,Isaac,Ellis,07/31/1988,f,360 S Market St,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 873-9090,levi.carpenter@yahoo.com,Y,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,44.90,Patricia Ag,Mtv
Renters,95054,Graham,Poole,06/06/1986,f,1500 Vista Club Cir,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 265-2120,nolan.russell@foxmail.com,Y,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,29.42,John Ag,Redwood City
Renters,94043,Lily,Harvey,05/06/1989,f,505 Central Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 648-1900,everett.mcgee@outlook.com,Y,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,26.16,John Ag,Redwood City
Renters,94086,Greyson,Wolf,06/06/1986,m,201 W California Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 254-9912,leo.franklin@263.com,Y,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,39.23,Patricia Ag,Cupertino
Renters,95051,Nolan,Harrington,12/1/1988,f,1901 Halford Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 288-7368,levi.carpenter@yahoo.com,Y,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,21.77,John Ag,Redwood City
Renters,95126,Luke,Coleman,12/1/1988,m,1300 The Alameda,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 646-0468,josiah@qq.com,Y,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,42.38,John Ag,Redwood City
Renters,94087,Willow,Allen,07/31/1988,f,745 S Bernardo Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 384-7159,avery.strickland@icloud.com,Y,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Sat,26.70,Martha Ag,Redwood City
Renters,95112,Mason,Cross,03/03/1988,m,760 N 7th St,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 288-7368,adalyn@outlook.com,Y,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,41.90,Patricia Ag,Cupertino
Renters,94040,Levi,Aguilar,03/08/1990,f,575 S Rengstorff Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 286-7600,landon@163.com,Y,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,23.83,John Ag,Cupertino
Renters,95051,Sienna,Peterson,11/12/1990,f,100 Buckingham Dr,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 762-5126,aaron@zoho.com,Y,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,23.14,Patricia Ag,Redwood City
Renters,95123,Rider,Wilkins,02/04/1989,m,6184 Cottle Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 377-2331,josiah@qq.com,Y,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,42.09,John Ag,Redwood City
Renters,94087,Juliette,Rios,03/08/1990,m,1575 Tenaka Pl,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 704-5204,avery.strickland@icloud.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,42.79,John Ag,Redwood City
Renters,94086,Gabriel,Hernandez,03/08/1990,m,825 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 254-9912,leo.franklin@263.com,Y,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,23.69,Patricia Ag,Cupertino
Renters,95123,Natalie,Vasquez,03/03/1988,f,1045 Coleman Rd,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 241-0100,felix@yahoo.com,Y,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,22.77,Patricia Ag,Redwood City
Renters,94086,Sebastian,Douglas,05/06/1989,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 445-5211,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,36.50,Martha Ag,Mtv
Renters,94087,Harper,Quinn,02/04/1989,f,1032 W Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 271-2600,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,5678,Mon,41.80,Patricia Ag,Cupertino
Renters,95051,Joseph,Patrick,04/05/1990,m,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(650) 756-1405,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Mon,27.42,Martha Ag,Mtv
Renters,94304,Xavier,Alexander,12/1/1988,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,0,(510) 540-5454,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Sat,16.21,John Ag,Cupertino
Renters,95051,Jacob,Hoffman,11/18/1989,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 563-6333,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,38.97,Martha Ag,Cupertino
Renters,95037,Hazel,Olsen,07/31/1988,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 552-9443,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Sat,34.52,Martha Ag,Mtv
Renters,94086,Josiah,Norris,06/06/1986,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,1,(858) 560-5720,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,33.93,John Ag,Mtv
Renters,95129,Alexandra,Mason,04/05/1990,m,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,1,(877) 713-3956,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Mon,41.23,John Ag,Mtv
Renters,95050,Nicolas,Schroeder,07/31/1988,f,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,1,(408) 441-7600,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,42.79,John Ag,Cupertino
Renters,95030,Theodore,Young,11/18/1989,f,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,1,(415) 345-1970,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,5678,Mon,16.17,Patricia Ag,Redwood City
Renters,95030,Nolan,Montgomery,11/12/1990,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,1,(408) 512-2708,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,22.71,John Ag,Redwood City
Renters,95051,Cora,Arnold,03/08/1990,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,1,(415) 648-5349,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,5678,Sat,35.96,John Ag,Redwood City
Renters,95054,Hadley,Ellis,11/18/1989,f,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,2,(415) 255-2288,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,42.38,John Ag,Mtv
Renters,94087,Eleanor,Spencer,03/03/1988,f,1575 Tenaka Pl,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,2,(510) 223-2000,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Tues,35.49,John Ag,Cupertino
Renters,95125,Lily,Cain,06/06/1986,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,2,(415) 658-6604,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,38.91,John Ag,Redwood City
Renters,95054,Caroline,Arnold,07/31/1988,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,2,(408) 737-2900,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Tues,38.97,Patricia Ag,Cupertino
Renters,95113,Reece,Diaz,11/12/1990,m,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,2,(831) 240-0330,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Mon,15.95,John Ag,Redwood City
Renters,95134,Lily,Newton,06/06/1986,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,2,(707) 823-1361,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,91011,Sat,34.84,Martha Ag,Cupertino
Renters,95126,Elias,Gonzalez,03/08/1990,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,3,(619) 582-4074,landon@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,37.49,John Ag,Mtv
Renters,95050,William,Mckinney,02/04/1989,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,3,(415) 586-8940,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Tues,20.62,Martha Ag,Mtv
Renters,95126,Clare,Lane,11/12/1990,m,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,3,(650) 968-8384,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,16.85,Martha Ag,Redwood City
Renters,94041,Arabella,Boyd,12/1/1988,f,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,3,(415) 474-8052,aaron@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,91011,Sat,37.54,Martha Ag,Cupertino
Renters,95054,Keira,Moody,11/18/1989,f,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,3,(707) 648-1900,adalyn@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,22.47,Patricia Ag,Mtv
Renters,95054,Samuel,Mendez,06/06/1986,f,4500 Carlyle Ct,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,3,(408) 216-8947,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Tues,29.42,Martha Ag,Mtv
Renters,95125,Liam,Gibbs,02/04/1989,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,4,(415) 787-4485,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Tues,31.05,John Ag,Cupertino
Renters,95014,Jase,Fuller,03/03/1988,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,4,(415) 440-0550,leo.franklin@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Tues,38.11,Martha Ag,Cupertino
Renters,95126,Addyson,Watkins,11/12/1990,f,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,4,(650) 528-2128,nolan.russell@foxmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Tues,42.09,Martha Ag,Redwood City
Renters,95126,Arabella,Santiago,02/04/1989,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,4,(650) 425-3914,josiah@qq.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Mon,38.18,John Ag,Mtv
Renters,94040,Daniel,Harris,02/04/1989,m,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,4,(415) 440-0550,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,1234,Tues,42.09,Patricia Ag,Cupertino
Renters,95112,Zachery,Vargas,05/06/1989,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,4,(650) 994-2247,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,91011,Mon,15.64,Martha Ag,Mtv
Renters,94085,Eliana,West,11/12/1990,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,5 or more,(415) 459-2900,levi.carpenter@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,91011,Sat,15.96,Patricia Ag,Mtv
Renters,95134,Naomi,Sanchez,03/08/1990,m,345 Village Center Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,5 or more,(415) 701-8366,everett.mcgee@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,91011,Tues,16.85,Patricia Ag,Mtv
Renters,95134,Aiden,Zimmerman,05/06/1989,f,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,5 or more,(415) 701-8366,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Sat,43.01,Patricia Ag,Cupertino
Renters,95030,Levi,Mills,12/1/1988,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,2 to 4,0,5 or more,(408) 441-7600,felix@yahoo.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,Y,100,1234,Sat,43.93,Patricia Ag,Redwood City
Renters,95051,Penelope,Maxwell,11/18/1989,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,5 or more,(650) 991-0777,avery.strickland@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,5678,Mon,31.01,Patricia Ag,Redwood City
