Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent
Renters,95054,Leila,Bryant,3/8/1990,m,502 Mansion Park Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 345-4400,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1000,,,,,
Renters,95138,Benjamin,Lara,11/12/1990,m,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 271-1549,eden@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,1500,,,,,
Renters,94089,Ana,Briggs,7/31/1988,f,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 453-7368,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,2500,,,,,
Renters,95126,Cole,Phillips,4/5/1990,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-4963,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,1000,500000,N,5000,,,,,
Renters,95014,Kira,Wright,2/4/1989,m,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 348-6130,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100,,,,,
Renters,95054,Iris,Contreras,7/31/1988,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 821-7280,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,100 / 250,,,,,
Renters,95054,Griffin,Lyons,5/6/1989,f,730 Agnew Rd,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 664-2822,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,250,,,,,
Renters,95014,Hazel,Caldwell,2/4/1989,m,19608 Pruneridge Ave,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 587-9997,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,500,,,,,
Renters,95054,Ruby,Cox,4/5/1990,m,730 Agnew Rd,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 586-9001,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,750,,,,,
Renters,94043,Felix,Barker,7/31/1988,m,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 584-0655,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1000,,,,,
Renters,95050,Claire,Benson,5/6/1989,m,2200 Monroe St,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 928-4631,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,1500,,,,,
Renters,94301,Rider,Clayton,11/12/1990,f,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 778-3237,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,2500,,,,,
Renters,95054,Dylan,Powell,11/12/1990,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 563-6333,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,100000,N,5000,,,,,
Renters,95134,Claire,Williamson,12/1/1988,m,70 Descanso Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 728-9514,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100,,,,,
Renters,94086,Felix,Cardenas,7/31/1988,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,100 / 250,,,,,
Renters,95050,Aidan,Carson,6/6/1986,m,2200 Monroe St,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 748-4774,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,250,,,,,
Renters,94041,Ava,Daniel,3/8/1990,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 934-1117,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,500,,,,,
Renters,95138,Zander,Collins,11/12/1990,f,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 626-6900,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,750,,,,,
Renters,95134,Wyatt,Thornton,3/8/1990,f,345 Village Center Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 230-1996,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1000,,,,,
Renters,95050,Jasper,Blair,4/5/1990,m,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-8052,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,1500,,,,,
Renters,94040,Gavin,Boyd,5/6/1989,m,234 Escuela Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 223-2000,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,2500,,,,,
Renters,95051,Norah,Willis,3/3/1988,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 279-7410,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,300000,N,5000,,,,,
Renters,95138,Evan,Goodwin,2/4/1989,m,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100,,,,,
Renters,94304,Landon,Newton,5/6/1989,f,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 372-8336,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,100 / 250,,,,,
Renters,95030,Amelia,Cannon,2/4/1989,m,10 Jackson St 107,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 992-3500,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,250,,,,,
Renters,94086,Savannah,Hale,3/3/1988,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 241-1445,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,500,,,,,
Renters,94301,Ella,Doyle,3/27/1987,f,501 Forest Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 688-2085,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,750,,,,,
Renters,95030,Max,Klein,7/31/1988,f,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 664-2822,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1000,,,,,
Renters,95051,Arabella,Ramos,4/5/1990,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 297-4675,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,1500,,,,,
Renters,95051,Luna,Cabrera,3/8/1990,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 866-1005,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,2500,,,,,
Renters,94043,Conor,Cain,6/6/1986,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-1877,eden@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,35000,Keep default,2000,500000,N,5000,,,,,
Renters,94086,Jack,Goodman,2/4/1989,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 513-0086,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100,,,,,
Renters,95138,Milo,Roberts,3/27/1987,m,6100 Monterey Hwy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 271-2600,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,100 / 250,,,,,
Renters,95125,Rider,Alvarez,12/1/1988,f,3200 Rubino Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 587-9997,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,250,,,,,
Renters,95051,Ian,Hamilton,11/18/1989,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 250-7147,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,500,,,,,
Renters,94089,Ruby,Swanson,3/27/1987,f,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 227-3700,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,750,,,,,
Renters,94304,Lydia,Roberts,11/18/1989,f,1600 Sand Hill Rd,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 228-0760,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1000,,,,,
Renters,94086,Ezra,Wilcox,11/18/1989,m,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3968,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,1500,,,,,
Renters,95035,Elias,Mccormick,3/8/1990,f,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 475-6342,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,2500,,,,,
Renters,95125,Cole,Mcbride,11/12/1990,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 693-1175,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,100000,N,5000,,,,,
Renters,95112,Thomas,Holloway,7/31/1988,m,1700 N 1st St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-5383,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100,,,,,
Renters,95126,Joshua,Juarez,11/12/1990,m,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 348-6130,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,100 / 250,,,,,
Renters,95123,Ethan,Snyder,6/6/1986,m,150 Palm Valley Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 425-3914,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,250,,,,,
Renters,94086,Paige,Yates,2/4/1989,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-8658,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,500,,,,,
Renters,94087,Mason,Ramos,12/1/1988,m,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 736-8658,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,750,,,,,
Renters,94086,Khloe,Benson,7/31/1988,f,718 Old San Francisco Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 321-1000,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1000,,,,,
Renters,94043,Ruby,Montgomery,11/18/1989,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 861-9981,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,1500,,,,,
Renters,95035,Hadley,Dennis,3/27/1987,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 234-7084,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,2500,,,,,
Renters,95054,Lillian,Cox,11/18/1989,m,550 Moreland Way,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 762-5126,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,300000,N,5000,,,,,
Renters,95050,Scarlet,Riley,3/8/1990,f,431 El Camino Real,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3968,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100,,,,,
Renters,95123,Jasper,Deleon,4/5/1990,m,1045 Coleman Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 648-1900,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,100 / 250,,,,,
Renters,94089,Sofia,Parks,4/5/1990,f,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 648-1910,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,250,,,,,
Renters,95054,Eden,Gray,7/31/1988,m,730 Agnew Rd,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 216-8884,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,500,,,,,
Renters,95134,Audrey,Patterson,11/18/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 251-7152,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,750,,,,,
Renters,95008,Aiden,Velasquez,6/6/1986,m,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-2306,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,1000,,,,,
Renters,95035,Reece,Rivas,2/4/1989,m,755 E Capitol Ave,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 263-6040,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,1500,,,,,
Renters,95134,Aden,Olsen,2/4/1989,m,150 Alicante Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 463-1116,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,2500,,,,,
Renters,95125,Chloe,Contreras,3/3/1988,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 215-2850,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,1000,500000,N,5000,,,,,
Renters,95020,Elliot,Pope,3/3/1988,m,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 427-1991,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,100,,,,,
Renters,94086,Miles,Richard,3/27/1987,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 766-6881,eden@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,100 / 250,,,,,
Renters,95112,Aden,Young,2/4/1989,f,101 E San Fernando St 100,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 713-3956,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,250,,,,,
Renters,94041,Eden,Jimenez,3/8/1990,m,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 645-8888,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,500,,,,,
Renters,95126,Eloise,Mendez,6/6/1986,f,754 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 902-0832,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,750,,,,,
Renters,95008,Isabella,Thompson,5/6/1989,f,1630 W Campbell Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 883-9600,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,1000,,,,,
Renters,95125,Alexander,Castro,3/8/1990,m,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 540-5454,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,1500,,,,,
Renters,94086,Ian,Nichols,6/6/1986,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 567-0683,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,2500,,,,,
Renters,95126,Zander,Lloyd,3/3/1988,f,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 787-4485,gemma.reed@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,100000,N,5000,,,,,
Renters,94086,Aurora,Marsh,3/27/1987,m,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 352-3601,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,100,,,,,
Renters,94304,Jackson,Fletcher,3/27/1987,m,700 Clark Way,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 647-5909,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,100 / 250,,,,,
Renters,94087,Vivien,Baker,4/5/1990,m,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 298-9988,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,250,,,,,
Renters,95129,Layla,Navarro,7/31/1988,f,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 821-7280,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,500,,,,,
Renters,95051,Mason,Wolfe,3/27/1987,m,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 821-7280,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,750,,,,,
Renters,94089,Layla,Shelton,11/18/1989,m,1235 Wildwood Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 255-1100,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,1000,,,,,
Renters,94086,Sebastien,Wheeler,6/6/1986,m,732 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 225-8648,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,1500,,,,,
Renters,95014,Savanna,Brady,11/12/1990,m,7375 Rollingdell Dr,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 673-1232,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,2500,,,,,
Renters,95125,Norah,Bowers,7/31/1988,f,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 284-3000,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,300000,N,5000,,,,,
Renters,94041,Colton,Hall,6/6/1986,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 245-6710,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,100,,,,,
Renters,95126,Jasper,Randall,4/5/1990,m,950 Meridian Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 271-6704,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,100 / 250,,,,,
Renters,94040,Luke,Allen,6/6/1986,m,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 586-8940,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,250,,,,,
Renters,94086,Conor,Sharp,3/8/1990,f,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 458-5042,bennett.hamilton@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,500,,,,,
Renters,94086,Noah,Jensen,4/5/1990,m,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4501,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,750,,,,,
Renters,95129,Colton,Crawford,12/1/1988,m,355 Kiely Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 341-6700,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,1000,,,,,
Renters,95051,Gavin,West,6/6/1986,f,3500 Granada Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 373-1025,caleb.pittman@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,1500,,,,,
Renters,95037,Madelyn,Morrow,3/8/1990,f,15400 Vineyard Blvd,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(877) 516-8284,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,2500,,,,,
Renters,94086,Nathaniel,Wolfe,5/6/1989,f,180 Pasito Terrace,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 997-0670,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,40000,Keep default,2000,500000,N,5000,,,,,
Renters,95014,Willow,Perkins,6/6/1986,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 344-2510,eden@inbox.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,100,,,,,
Renters,95037,Daniel,Davenport,5/6/1989,m,16945 Del Monte Ave,Morgan Hill,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 425-3914,elise@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,100 / 250,,,,,
Renters,95035,Nathan,Delgado,3/3/1988,m,555 S Park Victoria Dr,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 265-2120,alexander@zoho.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,250,,,,,
Renters,95113,Iris,Simon,5/6/1989,m,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 861-9981,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,500,,,,,
Renters,94041,Zackery,Maldonado,11/12/1990,m,151 Calderon Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 384-7159,atticus.mann@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,750,,,,,
Renters,95126,Henry,Hoffman,11/12/1990,f,2050 Southwest Expy 126,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-9095,iris@263.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,1000,,,,,
Renters,95126,Luke,Porter,3/8/1990,f,850 Meridian Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-1877,dillon.copeland@163.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,1500,,,,,
Renters,95020,Khloe,Holland,6/6/1986,m,7397 Monterey St,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 377-2331,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,2500,,,,,
Renters,95035,Nora,Mueller,7/31/1988,m,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 216-8945,isaac@icloud.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,50000,Keep default,1000,100000,N,5000,,,,,
